title,url
"Amaroni's紐約創義料理結合美式大份量給家人朋友聚會大滿足的享受,來自義大利的移民移居至香港，而開了這家Amaroni's，把義大利的菜色融合了美式餐點的大份量，結合了兩個國家的飲食文化，才剛開我們就來踩點了 義式雞湯 - 使用帕瑪森起司、新鮮蔬菜及義大利米，慢火熬煮而成，湯頭清澈有蔬菜甜味，果然很有有義式風味 經典牛肉千層麵 - Amaroni的千層麵體比起一般吃的稍微厚實有咬勁，不是薄薄的一層，每層中都鋪有滿滿的波隆納牛肉醬還有兩種起司混合 據說義大利人很喜歡全家吃飯的氣氛，所以份量也比較大，根本家庭號了，所以說Amaroni算是滿適合多人聚餐的餐廳，食物好吃又可以讓大家吃的很飽，改次公司聚餐不要再...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/amaroni-apos-s紐約創義料理結合美式大份量給家人朋友聚會大滿足的享受-150024004.html
"浮誇大份量，小份炒飯比臉還大！點一份吃兩餐，不是大胃王別輕易點太多,炒飯不是我特別鍾愛的品項，但有次看到「黑記懷舊排骨炒飯」的排骨炒飯照片，就深深的烙印在腦海中，看起來就是一份十分可口的模樣阿！,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/浮誇大份量-小份炒飯比臉還大-點-份吃兩餐-不是大胃王別輕易點太多-001232917.html
"蘆洲平價美味的隱藏小店，有趣的炸壽司,70 合之屋 電話：0989-630-716 地址：新北市三重區永安北路二段37號 (捷運徐匯中學站) 營業時間：10:00~14:00、17:00~21:00 文章出自：Irene,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/蘆洲平價美味的隱藏小店，有趣的炸壽司-180446487.html
"【西門町】維記茶餐廳：道地香港人開店，乾隆蜜汁花雕雞必點大推薦,p>西門町維記茶餐廳號稱台灣第一家茶餐廳，口味頗為道地，因為老闆是正宗香港人。 維記茶餐廳菜單最暢銷招牌菜是，煲仔飯、乾隆蜜汁花雕雞、薑蔥魚下巴煲、潮洲五花肉， 除此之外，碗仔翅、鴛鴦、絲襪奶茶人氣也相當不錯。波比前後來了幾次，認為酸酸甜甜的香橙煎軟雞， 酥脆溫熱交雜的菠蘿油亦值得一嚐，來西門町想品嘗異國美食的話，不妨維記茶餐廳試試喔～,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/【西門町】維記茶餐廳：道地香港人開店，乾隆蜜-172850366.html
"美味沙拉之旅‧大份量、口味好的新美式料理!美式黑白切、戰斧豬排推薦!,【店家資訊】 Mastro戰斧教父 地址:新北市中和區中山路三段122號4F(中和環球購物中心四樓) 電話:02-32349588 營業時間:11:00~22:00(無公休) FB粉絲團:https://www.facebook.com/MastroGlobalMall/,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/美味沙拉之旅‧大份量、口味好的新美式料理美式-144139765.html
"台灣首見「「蕎麥會席套餐」坐擁45樓101夜景景觀餐廳！,為的就是增加台灣人偏好的咬勁，但當然喜歡怎樣口感的蕎麥麵也是個人主觀認定就是。而「菜なnana」的蕎麥麵除了堅持以北海道的蕎麥、小麥粉外，還特別引進「富士山天然超軟水」當日現做而成，完全忠於日本的風味。 在日本賣蕎麥麵通常是專精，就像日本拉麵一樣，像這樣結合「會席料理」的蕎麥麵餐廳，不止在台灣是首先，在日本也不算多見。由引進「和食EN」日本料理、「御盤de食堂」日式料理、以及一夜干料理為主打的「鶿克米」的BYO株式會社再次引進台灣全新料理方式的蕎麥會席料理，並以台灣人喜愛的套餐的方式呈現，企圖顛覆台灣人不愛蕎麥麵的印象。 除了以...,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/台灣首見「「蕎麥會席套餐」坐擁45樓101夜景景觀餐-142437120.html
"用職人精神做的炎庵拉麵濃郁豚骨湯頭好味道,逛完Sogo正要來到阿宗麵線覓食，意外發現隔壁開了一家炎庵拉麵店，門外還有花籃，是剛開不久的新店家。 辣味豚骨拉麵（$230）- 以往都是辣味增口味居多，而這碗則是帶有四川椒香的麻辣味，本人太愛吃辣，還請廚房做辣一點的口味，很細緻的麻與稍微有點程度的辣和渾厚的基底豚骨湯真的好搭不會死鹹，是有層次的味道 佐伯拉麵（$220）- 同樣使用了豚骨湯頭為基底，加入些許胡椒及蒜頭調味，湯頭的好在這碗拉麵更能明顯展現，順口濃郁又帶些清甜，但不會讓人覺得厚重有負擔，胡椒味也能好好展現自己，讓層次分明 中津炸雞（$160） - 本來以為不過就是唐揚炸雞，是頗類似，但更...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/用職人精神做的炎庵拉麵濃郁豚骨湯頭好味道-134443457.html
"台北暑期展覽 | 忠孝敦化有梗冰菓室，免費入場還請你吃冰看冷笑話,炎炎夏日～ 除了嘴巴吃冰淇淋，眼睛也好想消暑一下 最近發現有梗冰果室這個有趣的展覽 剛好回台北就跑來參觀看看 這是一個免費的展覽 但期間限定只有三個月 KOKO Lab有梗冰菓室位在敦化南路上，國泰世華旁邊 不說我還以為是新開的冰店呢 經過的路人也都忍不住探頭往內瞧，這間到底是在幹嘛的 XDD 回家查一下 發現這裡前身是我很想去KOKO文字大藥房 那麼不來參觀一下還真是說不過去！！ 門口有一根被咬了兩口的冰棒 因為少了兩口，一直被大家笑腦殘 後來把KOKO數位銀行的LOGO當成頭上的蝴蝶結使用，從此有了美好人生 看到門口的文案...,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/台北暑期展覽-忠孝敦化有梗冰菓室，免費入場還-131141614.html
"西門店王記府城肉粽－簡單質樸料實在的美味小吃,就是樓下要介紹的「碗粿」跟右護法「蘿蔔魚丸湯」，而不是左護法，大家比較熟悉的「大腸麵線」。先來說說「碗粿」，單價一碗40元它的用料基本上跟粽子差不多，除了有整之新鮮完整的蝦子，醬汁很入口，碗粿雖然沒到入口即化的綿密，也算是中等以上的美味口感。 而「王記府城肉粽」店內我最喜歡享用的美食，其實就是這碗湯溫熱味鮮，魚丸Q 又有咬勁的「蘿蔔魚丸湯」，一碗單價40元，每次累了一天，尤其像現在入冬 ，台北老下雨，晚餐如果有逛到西門町來，就會來享用一碗「蘿蔔魚丸湯」，湯份量不多，但蘿蔔烹煮得剛剛好，跟魚丸一樣，不會太硬或太爛，它的魚丸口感，介於...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/西門店王記府城肉粽-簡單質樸料實在的美味小吃-061404172.html
"美酒佐美食 幸福歡聚夜未央,在商辦大樓林立的民生東路上，輕啟Wine-derful大門，撲鼻的自製烤麵包香氣迎面而來，地下一樓如置身歐洲酒窖餐廳裡，人們的笑談聲、酒杯聲隨著音樂流洩，一起在空間中迴盪著，周末夜和伴侶手牽手或朋友相約想去哪裡續攤？歐洲傳統小菜美食，佐以百款精選超值紅白酒，輕鬆溫馨的歐陸版深夜食堂正等著您光臨。 台北市最大的酒窖餐廳Wine-derful，餐點由資深西餐主廚研發的法義創意菜，料理相當別出心裁，在此地商圈贏得好口碑，晚間正餐供應到十點，周五和周六以及國定假日前夕加碼營業時間到凌晨兩點。 Wine bar 百款佳釀任君選 Wine-derful擁有傲人的...,AZ旅遊生活",https://travel.yahoo.com.tw/美酒佐美食-幸福歡聚夜未央-042757636.html
"【新北-土城區】甘泉魚麵金城店,金城路三段62號的甘泉魚麵開了好多年，有時候想到會過來買麵 營業時間蠻長的，11:00-22:00 最後供餐時間為21:30 這次發現有wifi可以連了；雜誌、醬料自行取用 土城還有另一間在裕民路258號，在廣川醫院附近。 地址：新北市土城區金城路三段62號 電話：02-22635660 營業時間：11:00-22:00 （最後供餐時間為21:30）,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/【新北-土城區】甘泉魚麵金城店-032556011.html
"生意好到人潮滿出來，這間明蝦火鍋竟然只要99元！,【美食部落客 / 謝蘿莉】說到瓦法奇朵每每總讓人出奇不意，不固定更新新菜單，特色餐點的CP值可是高到嚇人！記得之前曾有一波99元牛肉麵，牛肉麵也許並不稀奇，但它們家使用的牛肉卻是安格斯雪花牛跟大牛排，現在飲料加購吃乾鍋竟然也只要99？！這未免也太便宜了吧！ 地表最強飲料加購價，只要99元就可以吃明蝦乾鍋、乾燒牛排，甚至豬排、雞腿、牛肉麵，等於個人乾鍋附飲料只要二百多就可以吃得到！ 這邊不限時、不收服務費，不少客人一坐就是一整個下午，有免費的冷氣吹根本人生一大樂事，難怪用餐人潮整個爆滿到很誇張！XD 現在雖然天氣嚴熱，但我發現吃鍋的客人...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/生意好到人潮滿出來-這間明蝦火鍋竟然只要99元-223848451.html
"西門町原來有這麼優秀的早午餐,近年旅館年輕品牌大吹早午餐風，完全顛覆以往吃到飽的模式。amba 吃吧 算是在一級戰區西門町的輕酒店新指標，美好的假日來趟 amba 吃吧 ▲交通位置 (近西門捷運站 6號出口) amba 吃吧 位在西門町誠品的五樓，走過自營品牌_甜吧，再搭上電梯來到飯店的櫃檯 ▲底特律方形披薩 BBQ海底總動員 歡迎上Dustin貪食嗑粉絲專頁一起玩垮世界！ 《 INFO 》 店名：amba 吃吧 電話： 02 2375 2075 地址：台北市萬華區武昌街二段77號 粉絲專頁：amba 吃吧 營業時間：11:30–14:30, 17:30–21:30,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/西門町原來有這麼優秀的早午餐-154205169.html
"小當家海鮮鍋物民權店，海鮮拼盤火鍋聚餐,文章來源：生活就是要慢慢吃。前幾天才跟朋友推薦連食尚玩家也介紹過的小當家海鮮鍋物，2年前吃過永春店覺得超滿意，今天來吃看看民權分店。 小當家海鮮鍋物目前有2間分店 之前都是吃永春站的分店，但6月初因租約到期已結束營業 於是換吃公司附近的民權店，搭乘捷運至中山國小站3號出口 過新生高架橋馬路即可到達，步行約1分鐘 兩層樓的用餐空間，多為2~4人座位區 晚上5點半剛營業我們就到店裡 雙人海鮮拼盤套餐 $990 梅花豬+培根牛+海鮮拼盤22種選10種+雙人蔬菜桶+副餐2份 依照個人喜好從22種選10種，從貝類、蝦類、軟體類到魚應有竟有 喜歡吃魚的，10份都點魚也不問題 總共8隻，一人吃4...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/小當家海鮮鍋物民權店-海鮮拼盤火鍋聚餐-015500183.html
"日本第一人氣鬆餅台北也有，高達15公分的鮮奶油火山塔，免到日本就吃的到！,日本人氣第一的人氣鬆餅「Eggs ‘n Things」來台了！ 在東京表參道大排長龍的人氣鬆餅店，現在不用飛到日本就能品嚐到， 在眾人引頸期盼下，終於在6/26開始試營運。 創立於1974年的「Eggs’ n Things」，為一對居住在夏威夷當地的日本夫妻所開設， 2010年引進日本後人氣扶搖直上，即便有19家分店依舊時常可見到排隊景象。,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/日本第一人氣鬆餅台北也有，高達15公分的鮮奶油火-015146394.html
"大龍峒美食，巷裡的鍋香氣，免費供應的泡菜，加炒飯多一味,每次只要搜尋大龍峒美食、孔廟美食，「阿仁炒飯」絕對板上有名， 一家看似平凡家常的小餐館，卻擁有很高的人氣跟評價，清一色幾乎都推薦它的炒飯， 如同其店名一樣，炒飯是必吃的品項。 大龍峒、孔廟附近的美食其實不少，像紅茶屋、重慶豆漿炸蛋餅、保安宮油飯、梅滿美食等， 能凝聚如此高的呼聲，想必炒飯有一定的水準。,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/大龍峒美食，巷裡的鍋香氣，免費供應的泡菜，加-013032734.html
"【新北-瑞芳區】深澳岬角象鼻岩 酋長岩 老船長平價海鮮餐廳,加上對於餐點口味沒有留下特別深刻的印象，所以看看圖就好XD 年紀大一點的長輩及小baby也就不太適合了 地址：新北市瑞芳區深澳路189-5號 電話：02-24969119 營業時間：星期二～星期五11:00-14:00、17:00-20:00 星期五、星期六11:00-15:00、17:00-20:00,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/【新北-瑞芳區】深澳岬角象鼻岩-酋長岩-老船長平-011124962.html
"新開幕韓式料理，白飯、生菜、韓式小菜無限續加吃到飽,【美食部落客/關關】好吃的韓式料理6月在ATT 4 Fun開幕囉，逛街肚子餓了就可以直接來用餐 而且這間是全天候營業，中午不休息喔。韓品肋排位置在甜點王國的小兔子旁邊 走過來看見帥帥的主廚就是這裡了！！ 35秒影片搶先看 外頭超熱，走得滿頭大汗 一進餐廳立刻先點兩瓶飲料消消暑 讓我發現好可愛的汽水 之前在其他韓式餐廳都沒看過 清涼的氣泡口感中帶著淡淡果香 不會很死甜，兩款都蠻好喝的 西瓜蘇打飲料(左) $70元 / 濟州哈密瓜蘇打(右) $70元 牛肋排套餐 $499元 / +30元升級豬肉大醬鍋 也可以用單點的，但套餐會比較划算！！ 包含主餐/白飯/小菜/生菜/大醬鍋or泡菜鍋/甜米露...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/新開幕韓式料理-白飯-生菜-韓式小菜無限續加吃到飽-174459535.html
"玩具滿坑有沙灘親子同樂好玩的ho'me廚房＆親子餐廳,除了學生族群，有什麼便宜大碗的跟著工程師們就對了，這間內湖附近的Ho'me親子餐廳，就是在地工程師帶我們來的，因為常部門聚餐，最好還是離公司近些比較方便，內湖這裡有個內科園區嘛 給小孩玩的遊戲間，溜滑梯、扮家家酒的廚具，居然有可愛極了的Hello Kitty Ho'me親子廚房的餐點種類好多，想吃飯、吃麵、吃鍋，或是早午餐或是中式餐點都有 我們一人點了一樣 , 剛剛進門時注意到有個炸老大 , 看到炸物還是會忍不住 , Ho'me店員居然說可以叫進來吃他們有配合 , 鹽酥雞可以內用還真棒耶 , 有個舒服的地方吃現炸的鹽酥雞 友人點了個附餐全餐 , +89就...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/玩具滿坑有沙灘親子同樂好玩的ho-apos-me廚房-親子餐廳-154415730.html
"日本最強海鮮丼 東京排隊名店「日本橋海鮮丼つじ半 Tsujihan」捷運市政府站,信義區真是美食的一級戰區，大家期待已久的『つじ半』7/6插旗台北微風信義，不知道大家還記不記得2015年的排隊名店『金子半之助』，當時成功帶起日本天丼風潮後，金御賞又再度帶來日本東京海鮮丼第一品牌『つじ半-Tsujihan』，勢必帶來排隊的人潮 海鮮控準備好，7/6~8開幕前三天，前100名用餐者想套餐""半價""超值優惠，趕快來排隊吧 店內設計請來京都建築美學設計大師""安原三郎""為品牌設計最強空間，門口的玄武岩、晒竹、珪藻土，斥資4千萬打造一個出豪華自然的日式美學 『つじ半』在日本的店都只有板前區，來台灣的門市才有客席桌區，為了讓大家有舒適的環境，連座椅都有...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/日本最強海鮮丼-東京排隊名店-日本橋海鮮丼-半-tsujihan-100828967.html
"草莓是我的真愛，但夏天我就出軌了！2018夏日芒果冰特輯,【葉癮評饗 / 里夫】進入七月，也正式進入夏季，每年夏天一定要吃的就是芒果冰啊！！這幾年隨著IG的火紅，連芒果冰也漸漸進化成浮誇芒果冰！XDAqua Kiss 水吻(瑞安店) 即使『Aqua Kiss 水吻(瑞安店)』的超級水果之星超浮誇，但我的最愛還是芒果冰啊！杏玥冰坊冰山ICE Mountain 『冰山ICE Mountain』從去年就開始在IG上火紅，口感與視覺兼具的芒果冰讓『冰山ICE Mountain』能在一片IG一次店中殺出重圍！芒果皇帝剉冰女王冰點屋,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/草莓是我的真愛-但夏天我就出軌了-2018夏日芒果冰特輯-235658897.html
"文青風帶點可愛元素風箏人咖啡,風箏人咖啡 （Kite People Cafe） 店址: 台北市文山區景豐街48巷1號 電話: 02-86631107 營業時間: AM09:30~PM21:00(周一-周五) AM08:00~PM21:00(周六) AM08:00~PM17:00(周日),Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/文青風帶點可愛元素風箏人咖啡-122135752.html
"超人氣韓國平價食堂料理～馬鈴薯豬骨湯、韓式炸醬麵,【葉癮評饗 / 里夫】對於韓式美食，我過往的分享不算多，許多韓食的概念大都來自於韓劇，尤其是『一起吃飯吧』。所以每次分享韓式美食，幾乎都靠友人的口袋名單。 坦白說這天原本的目標不是『東輝韓食館』，但原本的目標意外沒開， 幸好友人腦袋臨時想出這家店，不然快餓死啦XD 炸醬麵 先前在韓劇《繼承者們》看崔英道狂吃這黑色炸醬麵，我一直很好奇韓式炸醬麵吃起來到底怎樣味道，還因此先去買了泡麵『Paldo 御膳炸醬麵』來解饞。 『東輝韓食館』的炸醬麵麵體口感非常好，醬料口味上還真的泡麵有7、8分像， 跟台灣炸醬麵吃起來完全是兩回事，醬汁完全吸附在麵條...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/超人氣韓國平價食堂料理-馬鈴薯豬骨湯-韓式炸醬麵-091029705.html
"晶湯匙泰式主題餐廳京站店，道地泰式料理，多人合菜推薦,平日晚上7點到店，門口排了滿滿的候位人潮 用餐空間多為4人方桌及多人圓桌 於2001年創立了晶湯匙泰式主題餐廳，經歷市場淬煉 2010年成立了銀湯匙泰式火鍋、2014年再推出小湯匙越式料理 蝦醬空心菜 $190 月亮蝦餅 $360 當日現作春捲皮包裹100%新鮮蝦泥 海鮮鳳梨炒飯 $380 黃金咖哩雞 $380 椒鹽松阪豬 $340 清蒸檸檬鱸魚 $480,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/晶湯匙泰式主題餐廳京站店-道地泰式料理-多人合菜推薦-082058301.html
"不推不行！走過路過別錯過「奧地利小麵包兒」店家手工自製麵包，只有親自品嚐過才知道的美味,電話：02-2396-0922︱地址：台北市大安區永康街16-1號 營業時間：8:30~20:30 粉絲團：奧地利小麵包兒 Österreichische Brötchen 奧地利小麵包兒使用來自維也納的Julius Meinl咖啡(小紅帽咖啡) 現場有販售Julius Mein咖啡豆和杯具 再品嚐一口Julius Mein奧地利第一品牌的咖啡 電話：02-2396-0922︱地址：台北市大安區永康街16-1號 營業時間：8:30~20:30 粉絲團：奧地利小麵包兒 Österreichische Brötchen ● 文章皆為個人心得真誠分享，但僅供參考不要太認真。若為邀約文會特別註明，請安心服用...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/不推不行-走過路過別錯過-奧地利小麵包兒-店家手工自製麵包-只有親自品嚐過才知道的美味-030145631.html
"日本迴轉壽司來台，台灣首店，日本師傅現場握壽司，一秒到日本的錯覺,合點壽司可透過APP「E排客」線上抽取號碼牌，但因試營運期間人潮過多， 所以暫不開放APP取號，只接受現場取號，過號需重新取號碼牌。 有40元、60元、80元、98元、128元、158元、188元還有超值價， 價位分的很廣，大部份吃的都是60元起跳的壽司，吃下來不便宜。 開店紀念五貫壽司，NT. 炙燒牛肉，NT. 炙燒牛肉海膽，NT.,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/日本迴轉壽司來台-台灣首店-日本師傅現場握壽司-秒到日本的錯覺-001651720.html
"怎麼回事！？小小麵店卻藝人雲集！,【葉癮評饗 / 里夫】早幾年我介紹過東湖的雞魯飯英瑛美代子，算是東湖宵夜熱門店家，對面的阿堂蚵仔麵線雖然開很晚，但也只到半夜12點。(這麼多年我還是沒吃過阿堂的麵線XD 而今天介紹這間『廣東紅燒牛肉麵』，也是東湖凌晨消夜的小麵店， 每次經過都看店外桌子有人吃著消夜配小菜，說實在看起來並不特別， 直到去年冬天某次我外帶了湯回家，發現真的挺不賴的， 而內用後更訝異，竟然不少大咖藝人都是店裡的座上賓！ 『廣東紅燒牛肉麵』的內用入口其實很不明顯，加上外頭騎樓有一桌時常有人在吃麵， 我曾好幾年都一直以為沒有內用空間，搞半天是我誤會了XD 除了...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/怎麼回事-小小麵店卻藝人雲集-173124567.html
"【台北 燒烤居酒屋】烤干貝、烤龍蝦不稀奇，沒想到...海膽竟然可以這麼好吃啊嚇到我了！,［旅遊部落客/ annielin的玩樂兜兜］ 這次要分享的這間燒烤店的客滿程度..著實有讓我受驚了這樣xd。還記得用餐當天拉開店門的那瞬間，店內爆滿的程度只能說有點恐怖來形容！,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/台北-燒烤居酒屋-烤干貝-烤龍蝦不稀奇-沒想到-151631779.html
"品盛悅素軒精緻創意蔬食吃得飽又巧,紫米飯Q香，但吃了前面這麼多道菜，飯就吃不多了 店址: 台北市中山區南京東路二段206號2樓-1 電話: 02-25021718 營業時間: AM11:30~PM14:30(午餐) PM14:30~ PM17:00(下午茶) PM17:30~ AM21:30(晚餐),Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/品盛悅素軒精緻創意蔬食吃得飽又巧-150512746.html
"日本吹來的涼風～吃一碗日式刨冰,不像傳統台灣刨冰滿滿料，日式清爽刨冰入口即化，柔軟又消暑 從北到南吹起日本刨冰風， 疊高高的剉冰搭配水果， 或是淋上天然原料製成的淋醬， 清爽沒負擔，今夏吃冰首選！ 1.台北＊朝日夫婦 位在淡水河邊，邊看落日邊享用一碗沖繩味的水果刨冰 2.台北＊九州純冰 晶瑩剔透的冰磚直接九州直送台灣，海外一號店原汁原味的日本刨冰 3.台北＊金雞母甜品 4.台北＊好想吃冰 專賣日式甜點和刨冰，4種淋醬的彩虹刨冰，一次可吃到不同的風味 5.三重＊參好 淡淡粉紅的西瓜刨冰，搭配西瓜淋醬、新鮮西瓜，夏天吃最清爽 6.板橋＊点·氷室ジャビン 藏在寧靜住宅區中的日式冰店...,Yahoo奇摩旅遊編輯部",https://travel.yahoo.com.tw/video/日本吹來的涼風-吃-碗日式刨冰-141959887.html
"【台北市】咖哩爭霸戰－台日交流／花家食堂／原味咖哩屋／家咖哩～精選美味咖哩餐廳懶人包,這次受Taipei Walker咖哩爭霸戰活動邀約， 邦查綠咖哩豬 NT$268 好奇心使然，我加了90元升級套餐，有5選2的配餐可空挑選， 營業時間：11：45∼14：30(LO14：00)、17：00∼21：00(LO20：30)； 六日11：30∼21：00(LO20：30) 電話：(02) 2764-5830 地址：台北市信義區忠孝東路四段553巷46弄4號 電話：(02)2709-0058 地址：台北市大安區安和路一段127巷29弄13號 查詢更多分店：https://www.jiacurry.com/ 台日交流 Art Cafe&Bar U&me 漢堡排咖哩飯+歐姆+蔬菜 NT$220 如沒有預算限制，建議可以再另外加40元， 台日交流 Art Cafe...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/台北市-咖哩爭霸戰-台日交流-花家食堂-原味咖哩屋-075839761.html
"【台北】飽含著平原美景與藝術的靈魂～藝大咖啡館 × 台北藝術大學,外車也可以開進校內，需收停車費，(汽車$20/hr，機車$10/次) 我們繞了1.2圈得以才找到一個位子。 目前(7月)應該已轉變為一片綠意盎然的景象。 尚有提供輕食、甜點、早午餐(08:00~11:00)與簡餐(11:00~19:30)， ♥櫻桃起司蛋糕 $80 ♥巧克力起司蛋糕 $80 ♥榛果拿鐵 $110 ♥原味拿鐵(冰) $100 欣賞沿途的人文風景，重溫青春的美好。(順便假裝自己還是大學生XD) 開館時間為: 週二至週日 10:00~17:00(最後入館:16:30)，週一休館。 整棟建築共有5層樓，外加一層地下室，分為9個展廳， 美術館的2樓還有另一間「爐鍋咖啡」，看起來也不錯~ 自爐鍋咖啡的側門可以走到2樓的戶外露臺， 電話: (02) 2896-1292 營業時間...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/台北-飽含著平原美景與藝術的靈魂-藝大咖啡館-台北藝術大學-055043827.html
"【台北】延續 記憶中的美好滋味，遇上創新巧思的火花～鉋点冰品,運用傳統的鉋刀工具結合，許多人記憶中的叭噗冰淇淋賦予了傳統美食新的創意，也讓工藝技術更精緻化的呈現。午餐後來嘗鮮~鉋点的叭噗冰捲餅，我們三個人正好可以嚐嚐menu上的各種口味 雖然menu上條列了幾項餐點 都有鉋点的品牌logo Logo上應該就是鉋点冰品的主角~~鉋刀,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/台北-延續-記憶中的美好滋味-遇上創新巧思的火花-鉋点冰品-011330338.html
"來自日本福岡的牛排店，白飯熱湯無限供應吃到飽，還想吃分熟自己煎,光是六月下半一次就進駐了三家日本來台美食！其中有兩家就坐落在微風松高內，一家是位於一樓的「Eggs ‘n Things」，另一家就是位在B2的「AURORA STEAK」。 「AURORA STEAK」來自日本福岡的人氣牛排， 店內用餐還有白飯、湯品更無限量供應吃到飽，要挑戰最高CP值的牛排店！ 牛排最便宜只要290元起，絕大多數的餐點都是牛， 這是特別請日本街頭插畫家Dolly現場作畫的傑作。 High Ball(NT. 蘋果汁(NT. 用開水稀釋了很多很多還是偏甜…，點一杯馬上瞬間變成2.5杯。 露水雞排套餐，200g...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/來自日本福岡的牛排店-白飯熱湯無限供應吃到飽-還想吃分熟自己煎-002152971.html
"台北內湖【帝一 帝王蟹海鮮 黑毛牛 伊比利豬 頂級燒烤吃到飽】高檔海鮮CP值特高，值得推薦！,愛吃燒烤的小乖媽一聽朋友說內湖有間帝王蟹吃到飽超讚，二話不說就立馬訂位，然後趁著放風日跟妃妃媽一起共渡美好的午餐約會XD 地址：台北市內湖區內湖路一段210號 (西湖捷運站，2號出口，約行走5分鐘) 預約電話：02-26272989 營業時間：11:00~15:00；17:00~24:00 吃到飽：大人：$1550／小孩：$600 套餐：$1180 (可共餐+100) 以上價格皆需加10%服務費用 帝一付款方式有付現及刷卡二擇一，付現的話有現金折扣價，非常划算唷！($1630已含一成服務費) 這是雙人的座位，感覺就像是一個小包廂，還有專人燒烤服務，很適合情侶、夫妻來過節呀XD ▼小乖媽這杯是可爾必思!! 冰冰涼涼的搭配燒烤很過癮...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/台北內湖-帝-帝王蟹海鮮-黑毛牛-伊比利豬-175234008.html
"成功就是堅持再堅持，而夏天吃芒果冰就是我的堅持！,葉癮評饗 / 里夫】如果說草莓是冬天的味道，那夏天的味道就是芒果吧。今天介紹這間『Aqua Kiss 水吻瑞安店』其實台北許多人應該聽過，目前搬遷到大安區瑞安街上，離大安森林公園，北市圖書館總館很近，想打卡曬IG的朋友，一定要往下看看好吃又浮誇的水果冰！ 『Aqua Kiss 水吻瑞安店』菜單價位(2018.06) 『水吻瑞安店』以冰品、飲料為主，但真想吃點熱食也提供披薩、炸物等，這幾天熱到見鬼，大推一定要來一盆冰.... 超級水果之星 現在大家都走浮誇風格，沒辦法，不浮誇就上不了IG版面， 『水吻瑞安店』的水果冰，不只以各種水果精心配色...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/成功就是堅持再堅持-而夏天吃芒果冰就是我的堅持-164215759.html
"忠孝敦化有梗冰菓室，免費入場還請你吃冰看冷笑話,【旅遊部落客/關關】炎炎夏日～除了嘴巴吃冰淇淋，眼睛也好想消暑一下！最近發現有梗冰果室這個有趣的展覽，剛好回台北就跑來參觀看看！ 這是一個免費的展覽 但期間限定只有三個月 黃色門面看起來顯眼又可愛 不說我還以為是新開的冰店呢 經過的路人也都忍不住探頭往內瞧，這間到底是在幹嘛的 XDD 門口有一根被咬了兩口的冰棒 因為少了兩口，一直被大家笑腦殘 後來把KOKO數位銀行的LOGO當成頭上的蝴蝶結使用，從此有了美好人生 看到門口的文案也好有趣 讓人覺得再不進去，會有一種過意不去的感覺(笑~) 而且裡面真的也不大 一根冰棒的時間逛完是差不多的...,Yahoo奇摩旅遊網友投稿",https://travel.yahoo.com.tw/忠孝敦化有梗冰菓室-免費入場還請你吃冰看冷笑話-164135938.html
